id,amount,side,instrument,from,to,open,close,pl
923,464,Buy,BNP.PA,2010-11-25T23:00:00Z,2010-12-02T23:00:00Z,35.437283,35.513630,35.425008
924,460,Sell,GLE.PA,2010-11-25T23:00:00Z,2010-12-02T23:00:00Z,29.398964,30.083998,-315.115640
925,467,Sell,BNP.PA,2010-12-06T23:00:00Z,2010-12-09T23:00:00Z,35.833569,37.556900,-804.795577
926,445,Buy,GLE.PA,2010-12-06T23:00:00Z,2010-12-09T23:00:00Z,29.774014,31.622450,822.554020
927,445,Buy,BNP.PA,2010-12-14T23:00:00Z,2010-12-26T23:00:00Z,36.866116,35.571804,-575.968840
928,428,Sell,GLE.PA,2010-12-14T23:00:00Z,2010-12-26T23:00:00Z,31.656891,31.641581,6.552680
929,452,Buy,BNP.PA,2011-01-03T23:00:00Z,2011-01-04T23:00:00Z,36.357117,36.466187,49.299640
930,410,Sell,GLE.PA,2011-01-03T23:00:00Z,2011-01-04T23:00:00Z,32.988689,32.709316,114.542930
931,450,Buy,BNP.PA,2011-01-11T23:00:00Z,2011-01-13T23:00:00Z,36.546169,38.225868,755.864550
932,408,Sell,GLE.PA,2011-01-11T23:00:00Z,2011-01-13T23:00:00Z,33.118805,34.588371,-599.582928
933,424,Buy,BNP.PA,2011-01-18T23:00:00Z,2011-01-19T23:00:00Z,38.553085,39.185696,268.227064
934,384,Sell,GLE.PA,2011-01-18T23:00:00Z,2011-01-19T23:00:00Z,35.453270,35.878067,-163.122048
935,416,Sell,BNP.PA,2011-01-24T23:00:00Z,2011-01-26T23:00:00Z,39.665619,40.341854,-281.313760
936,375,Buy,GLE.PA,2011-01-24T23:00:00Z,2011-01-26T23:00:00Z,35.920166,36.360268,165.038250
937,405,Buy,BNP.PA,2011-01-27T23:00:00Z,2011-01-30T23:00:00Z,40.050999,39.701965,-141.358770
938,372,Sell,GLE.PA,2011-01-27T23:00:00Z,2011-01-30T23:00:00Z,36.984066,36.149784,310.352904
939,403,Sell,BNP.PA,2011-01-31T23:00:00Z,2011-02-03T23:00:00Z,41.148979,40.581810,228.569107
940,365,Buy,GLE.PA,2011-01-31T23:00:00Z,2011-02-03T23:00:00Z,36.643471,35.824490,-298.928065
941,377,Buy,BNP.PA,2011-02-16T23:00:00Z,2011-02-20T23:00:00Z,42.734150,41.556183,-444.093559
942,347,Sell,GLE.PA,2011-02-16T23:00:00Z,2011-02-20T23:00:00Z,39.831352,38.530178,451.507378
943,408,Buy,BNP.PA,2011-02-22T23:00:00Z,2011-02-24T23:00:00Z,40.014641,40.654522,261.071448
944,363,Sell,GLE.PA,2011-02-22T23:00:00Z,2011-02-24T23:00:00Z,37.604042,37.917862,-113.916660
945,396,Buy,BNP.PA,2011-02-27T23:00:00Z,2011-02-28T23:00:00Z,41.141716,40.080082,-420.407064
946,351,Sell,GLE.PA,2011-02-27T23:00:00Z,2011-02-28T23:00:00Z,38.997066,37.646137,474.176079
947,415,Buy,BNP.PA,2011-03-02T23:00:00Z,2011-03-03T23:00:00Z,39.389290,38.691238,-289.691580
948,364,Sell,GLE.PA,2011-03-02T23:00:00Z,2011-03-03T23:00:00Z,37.347633,36.367924,356.614076
949,433,Sell,BNP.PA,2011-03-09T23:00:00Z,2011-03-10T23:00:00Z,38.247688,38.640335,-170.016151
950,381,Buy,GLE.PA,2011-03-09T23:00:00Z,2011-03-10T23:00:00Z,35.189209,35.782394,226.003485
951,423,Buy,BNP.PA,2011-03-13T23:00:00Z,2011-03-14T23:00:00Z,38.589439,37.782314,-341.413875
952,375,Sell,GLE.PA,2011-03-13T23:00:00Z,2011-03-14T23:00:00Z,36.321999,35.055260,475.027125
953,450,Buy,BNP.PA,2011-03-15T23:00:00Z,2011-03-16T23:00:00Z,36.604340,37.629608,461.370600
954,395,Sell,GLE.PA,2011-03-15T23:00:00Z,2011-03-16T23:00:00Z,34.136780,34.783550,-255.474150
955,434,Buy,BNP.PA,2011-03-17T23:00:00Z,2011-03-23T23:00:00Z,37.811394,38.822124,438.656820
956,381,Sell,GLE.PA,2011-03-17T23:00:00Z,2011-03-23T23:00:00Z,35.541290,37.029987,-567.193557
957,429,Sell,BNP.PA,2011-03-29T22:00:00Z,2011-04-05T22:00:00Z,38.756683,38.822124,-28.074189
958,367,Buy,GLE.PA,2011-03-29T22:00:00Z,2011-04-05T22:00:00Z,36.341137,35.644623,-255.620638
959,451,Buy,BNP.PA,2011-04-18T22:00:00Z,2011-04-19T22:00:00Z,36.451641,36.749771,134.456630
960,404,Sell,GLE.PA,2011-04-18T22:00:00Z,2011-04-19T22:00:00Z,33.455582,33.444099,4.639132
961,447,Sell,BNP.PA,2011-04-20T22:00:00Z,2011-04-27T22:00:00Z,37.389656,38.560352,-523.301112
962,398,Buy,GLE.PA,2011-04-20T22:00:00Z,2011-04-27T22:00:00Z,33.287193,34.427639,453.897508
963,421,Sell,BNP.PA,2011-05-03T22:00:00Z,2011-05-12T22:00:00Z,39.302036,38.989368,131.633228
964,385,Buy,GLE.PA,2011-05-03T22:00:00Z,2011-05-12T22:00:00Z,34.840946,32.299831,-978.329275
965,420,Sell,BNP.PA,2011-05-18T22:00:00Z,2011-05-22T22:00:00Z,39.512913,38.854866,276.379740
966,415,Buy,GLE.PA,2011-05-18T22:00:00Z,2011-05-22T22:00:00Z,32.288353,31.618628,-277.935875
967,408,Sell,BNP.PA,2011-05-26T22:00:00Z,2011-06-01T22:00:00Z,40.465939,39.641491,336.374784
968,415,Buy,GLE.PA,2011-05-26T22:00:00Z,2011-06-01T22:00:00Z,32.384026,32.106987,-114.971185
969,428,Sell,BNP.PA,2011-06-15T22:00:00Z,2011-06-19T22:00:00Z,38.658207,39.142288,-207.186668
970,440,Buy,GLE.PA,2011-06-15T22:00:00Z,2011-06-19T22:00:00Z,30.457705,30.960876,221.395240
971,409,Sell,BNP.PA,2011-06-21T22:00:00Z,2011-06-22T22:00:00Z,40.344917,38.786793,637.272716
972,423,Buy,GLE.PA,2011-06-21T22:00:00Z,2011-06-22T22:00:00Z,31.847408,30.717270,-478.048374
973,433,Buy,BNP.PA,2011-06-23T22:00:00Z,2011-07-04T22:00:00Z,37.962345,40.276848,1002.179799
974,449,Sell,GLE.PA,2011-06-23T22:00:00Z,2011-07-04T22:00:00Z,30.170183,32.865723,-1210.297460
975,418,Buy,BNP.PA,2011-07-06T22:00:00Z,2011-07-11T22:00:00Z,39.195229,35.507915,-1541.297252
976,424,Sell,GLE.PA,2011-07-06T22:00:00Z,2011-07-11T22:00:00Z,32.019131,28.860342,1339.326536
977,505,Buy,BNP.PA,2011-07-31T22:00:00Z,2011-08-02T22:00:00Z,33.034584,31.620163,-714.282605
978,499,Sell,GLE.PA,2011-07-31T22:00:00Z,2011-08-02T22:00:00Z,26.600075,23.632973,1480.583898
979,566,Sell,BNP.PA,2011-08-03T22:00:00Z,2011-08-10T22:00:00Z,30.720078,27.017635,2095.582738
980,569,Buy,GLE.PA,2011-08-03T22:00:00Z,2011-08-10T22:00:00Z,22.123468,18.369667,-2135.912769
981,640,Buy,BNP.PA,2011-08-31T22:00:00Z,2011-09-06T22:00:00Z,26.991161,23.697157,-2108.162560
982,673,Sell,GLE.PA,2011-08-31T22:00:00Z,2011-09-06T22:00:00Z,18.848873,15.246822,2424.180323
983,742,Sell,BNP.PA,2011-09-07T22:00:00Z,2011-09-11T22:00:00Z,24.343857,19.287504,3751.813926
984,765,Buy,GLE.PA,2011-09-07T22:00:00Z,2011-09-11T22:00:00Z,15.570291,12.435465,-2398.141890
985,856,Buy,BNP.PA,2011-09-12T22:00:00Z,2011-09-14T22:00:00Z,20.535521,23.303843,2369.683632
986,892,Sell,GLE.PA,2011-09-12T22:00:00Z,2011-09-14T22:00:00Z,13.905038,14.835505,-829.976564
987,873,Buy,BNP.PA,2011-09-18T22:00:00Z,2011-09-22T22:00:00Z,20.157333,19.147573,-881.520480
988,876,Sell,GLE.PA,2011-09-18T22:00:00Z,2011-09-22T22:00:00Z,14.128669,13.294048,731.127996
989,740,Sell,BNP.PA,2011-10-05T22:00:00Z,2011-10-13T22:00:00Z,24.222837,24.393021,-125.936160
990,729,Buy,GLE.PA,2011-10-05T22:00:00Z,2011-10-13T22:00:00Z,16.524714,16.640520,84.422574
991,734,Buy,BNP.PA,2011-10-16T22:00:00Z,2011-10-18T22:00:00Z,23.485373,24.033743,402.503580
992,788,Sell,GLE.PA,2011-10-16T22:00:00Z,2011-10-18T22:00:00Z,16.173296,15.534348,503.491024
993,786,Sell,BNP.PA,2011-10-19T22:00:00Z,2011-10-24T22:00:00Z,22.630672,23.296280,-523.167888
994,850,Buy,GLE.PA,2011-10-19T22:00:00Z,2011-10-24T22:00:00Z,14.348308,15.174941,702.638050
995,794,Sell,BNP.PA,2011-11-01T23:00:00Z,2011-11-07T23:00:00Z,22.452925,23.689592,-981.913598
996,865,Buy,GLE.PA,2011-11-01T23:00:00Z,2011-11-07T23:00:00Z,14.056788,14.987252,804.851360
997,721,Sell,BNP.PA,2011-11-10T23:00:00Z,2011-11-14T23:00:00Z,24.381674,22.676054,1229.752020
998,823,Buy,GLE.PA,2011-11-10T23:00:00Z,2011-11-14T23:00:00Z,15.059132,14.100717,-788.775545
999,809,Buy,BNP.PA,2011-11-16T23:00:00Z,2011-11-27T23:00:00Z,21.545277,21.571749,21.415848
1000,927,Sell,GLE.PA,2011-11-16T23:00:00Z,2011-11-27T23:00:00Z,13.533651,13.857118,-299.853909
1001,742,Sell,BNP.PA,2011-12-01T23:00:00Z,2011-12-07T23:00:00Z,23.901377,23.530756,275.000782
1002,811,Buy,GLE.PA,2011-12-01T23:00:00Z,2011-12-07T23:00:00Z,15.099068,15.254810,126.306762
1003,828,Buy,BNP.PA,2011-12-15T23:00:00Z,2011-12-18T23:00:00Z,20.985561,21.499893,425.866896
1004,954,Sell,GLE.PA,2011-12-15T23:00:00Z,2011-12-18T23:00:00Z,13.214180,13.138306,72.383796
1005,777,Sell,BNP.PA,2011-12-19T23:00:00Z,2011-12-29T23:00:00Z,22.797073,22.955912,-123.417903
1006,892,Buy,GLE.PA,2011-12-19T23:00:00Z,2011-12-29T23:00:00Z,13.749295,13.741309,-7.123512
1007,790,Sell,BNP.PA,2012-01-09T23:00:00Z,2012-01-17T23:00:00Z,22.377285,24.249311,-1478.900540
1008,978,Buy,GLE.PA,2012-01-09T23:00:00Z,2012-01-17T23:00:00Z,12.575234,14.184577,1573.937454
1009,633,Buy,BNP.PA,2012-01-18T23:00:00Z,2012-01-24T23:00:00Z,26.246132,27.070578,521.874318
1010,834,Sell,GLE.PA,2012-01-18T23:00:00Z,2012-01-24T23:00:00Z,16.049498,16.772305,-602.821038
1011,696,Buy,BNP.PA,2012-01-29T23:00:00Z,2012-02-06T23:00:00Z,24.336292,27.028978,1874.109456
1012,828,Sell,GLE.PA,2012-01-29T23:00:00Z,2012-02-06T23:00:00Z,15.742003,19.036566,-2727.898164
1013,661,Sell,BNP.PA,2012-02-14T23:00:00Z,2012-02-23T23:00:00Z,26.386059,27.925280,-1017.425081
1014,702,Buy,GLE.PA,2012-02-14T23:00:00Z,2012-02-23T23:00:00Z,17.874483,19.511782,1149.383898
1015,591,Sell,BNP.PA,2012-03-13T23:00:00Z,2012-03-19T23:00:00Z,29.105219,28.991768,67.049541
1016,644,Buy,GLE.PA,2012-03-13T23:00:00Z,2012-03-19T23:00:00Z,19.843231,19.679502,-105.441476
1017,615,Sell,BNP.PA,2012-03-27T22:00:00Z,2012-03-29T22:00:00Z,27.910154,26.907959,616.349925
1018,701,Buy,GLE.PA,2012-03-27T22:00:00Z,2012-03-29T22:00:00Z,18.265837,17.543032,-506.686305
1019,683,Buy,BNP.PA,2012-04-03T22:00:00Z,2012-04-11T22:00:00Z,25.104012,24.260656,-576.012148
1020,788,Sell,GLE.PA,2012-04-03T22:00:00Z,2012-04-11T22:00:00Z,16.273130,15.095072,928.309704
1021,800,Buy,BNP.PA,2012-04-15T22:00:00Z,2012-04-17T22:00:00Z,21.934809,22.691181,605.097600
1022,911,Sell,GLE.PA,2012-04-15T22:00:00Z,2012-04-17T22:00:00Z,13.653453,14.084741,-392.903368
1023,767,Sell,BNP.PA,2012-04-25T22:00:00Z,2012-04-29T22:00:00Z,23.137442,22.955912,139.233510
1024,869,Buy,GLE.PA,2012-04-25T22:00:00Z,2012-04-29T22:00:00Z,14.072762,14.264446,166.573396
1025,764,Buy,BNP.PA,2012-05-01T22:00:00Z,2012-05-06T22:00:00Z,22.725218,22.850021,95.349492
1026,876,Sell,GLE.PA,2012-05-01T22:00:00Z,2012-05-06T22:00:00Z,14.400222,14.368274,27.986448
1027,798,Buy,BNP.PA,2012-05-09T22:00:00Z,2012-05-30T22:00:00Z,21.968843,20.388865,-1260.822444
1028,891,Sell,GLE.PA,2012-05-09T22:00:00Z,2012-05-30T22:00:00Z,13.980913,12.826818,1028.298645
1029,884,Sell,BNP.PA,2012-05-31T22:00:00Z,2012-06-17T22:00:00Z,20.535488,22.326696,-1583.427872
1030,928,Buy,GLE.PA,2012-05-31T22:00:00Z,2012-06-17T22:00:00Z,12.750945,13.589559,778.233792
1031,799,Buy,BNP.PA,2012-06-27T22:00:00Z,2012-06-28T22:00:00Z,21.914560,24.042610,1700.311950
1032,933,Sell,GLE.PA,2012-06-27T22:00:00Z,2012-06-28T22:00:00Z,13.369923,14.703721,-1244.433534
1033,699,Sell,BNP.PA,2012-07-01T22:00:00Z,2012-07-03T22:00:00Z,25.084841,24.585522,349.023981
1034,822,Buy,GLE.PA,2012-07-01T22:00:00Z,2012-07-03T22:00:00Z,15.135007,15.051145,-68.934564
1035,739,Sell,BNP.PA,2012-07-10T22:00:00Z,2012-07-16T22:00:00Z,23.729546,23.333263,292.853137
1036,887,Buy,GLE.PA,2012-07-10T22:00:00Z,2012-07-16T22:00:00Z,14.048800,13.873092,-155.852996
1037,736,Sell,BNP.PA,2012-07-18T22:00:00Z,2012-07-19T22:00:00Z,23.939577,22.600134,985.830048
1038,904,Buy,GLE.PA,2012-07-18T22:00:00Z,2012-07-19T22:00:00Z,13.685401,13.090384,-537.895368
1039,813,Buy,BNP.PA,2012-07-22T22:00:00Z,2012-07-25T22:00:00Z,21.363726,22.853754,1211.392764
1040,1009,Sell,GLE.PA,2012-07-22T22:00:00Z,2012-07-25T22:00:00Z,12.491372,13.553617,-1071.805205
1041,753,Sell,BNP.PA,2012-08-01T22:00:00Z,2012-08-09T22:00:00Z,23.341188,26.689793,-2521.499565
1042,925,Buy,GLE.PA,2012-08-01T22:00:00Z,2012-08-09T22:00:00Z,13.417843,16.029531,2415.811400
1043,616,Sell,BNP.PA,2012-09-02T22:00:00Z,2012-09-05T22:00:00Z,27.636917,29.440014,-1110.707752
1044,772,Buy,GLE.PA,2012-09-02T22:00:00Z,2012-09-05T22:00:00Z,16.788279,18.309765,1174.587192
1045,548,Buy,BNP.PA,2012-09-06T22:00:00Z,2012-09-10T22:00:00Z,29.939333,30.918158,536.396100
1046,693,Sell,GLE.PA,2012-09-06T22:00:00Z,2012-09-10T22:00:00Z,19.559700,19.695477,-94.093461
1047,533,Sell,BNP.PA,2012-09-13T22:00:00Z,2012-09-24T22:00:00Z,31.694876,31.314440,202.772388
1048,662,Buy,GLE.PA,2012-09-13T22:00:00Z,2012-09-24T22:00:00Z,19.767359,19.132410,-420.336238
1049,554,Buy,BNP.PA,2012-10-08T22:00:00Z,2012-10-15T22:00:00Z,30.161251,32.253635,1159.180736
1050,724,Sell,GLE.PA,2012-10-08T22:00:00Z,2012-10-15T22:00:00Z,18.313759,20.194653,-1361.767256
1051,496,Buy,BNP.PA,2012-10-17T22:00:00Z,2012-10-23T22:00:00Z,33.109612,31.932646,-583.775136
1052,633,Sell,GLE.PA,2012-10-17T22:00:00Z,2012-10-23T22:00:00Z,21.384687,20.106796,808.905003
1053,532,Buy,BNP.PA,2012-10-29T23:00:00Z,2012-11-04T23:00:00Z,31.223291,30.624908,-318.339756
1054,667,Sell,GLE.PA,2012-10-29T23:00:00Z,2012-11-04T23:00:00Z,20.006962,19.783333,149.160543
1055,543,Sell,BNP.PA,2012-11-06T23:00:00Z,2012-11-11T23:00:00Z,31.338219,31.334255,2.152452
1056,661,Buy,GLE.PA,2012-11-06T23:00:00Z,2012-11-11T23:00:00Z,19.639570,19.891153,166.296363
1057,507,Buy,BNP.PA,2012-11-19T23:00:00Z,2012-11-22T23:00:00Z,32.558773,33.763481,610.786956
1058,642,Sell,GLE.PA,2012-11-19T23:00:00Z,2012-11-22T23:00:00Z,20.969370,21.672215,-451.226490
1059,496,Buy,BNP.PA,2012-11-27T23:00:00Z,2012-11-29T23:00:00Z,33.276054,34.036919,377.389040
1060,621,Sell,GLE.PA,2012-11-27T23:00:00Z,2012-11-29T23:00:00Z,21.684193,22.207327,-324.866214
1061,488,Buy,BNP.PA,2012-12-02T23:00:00Z,2012-12-04T23:00:00Z,33.739712,34.381691,313.285752
1062,605,Sell,GLE.PA,2012-12-02T23:00:00Z,2012-12-04T23:00:00Z,22.315151,22.518814,-123.216115
1063,470,Buy,BNP.PA,2012-12-06T23:00:00Z,2012-12-12T23:00:00Z,34.896858,34.250916,-303.592740
1064,581,Sell,GLE.PA,2012-12-06T23:00:00Z,2012-12-12T23:00:00Z,23.381390,23.265581,67.285029
1065,479,Sell,BNP.PA,2012-12-13T23:00:00Z,2012-12-16T23:00:00Z,34.809677,34.750233,28.473676
1066,570,Buy,GLE.PA,2012-12-13T23:00:00Z,2012-12-16T23:00:00Z,23.357431,23.632973,157.058940
1067,471,Sell,BNP.PA,2012-12-18T23:00:00Z,2012-12-26T23:00:00Z,35.316921,34.425285,419.960556
1068,562,Buy,GLE.PA,2012-12-18T23:00:00Z,2012-12-26T23:00:00Z,23.760763,23.081884,-381.529998
1069,451,Buy,BNP.PA,2013-01-07T23:00:00Z,2013-01-15T23:00:00Z,36.216484,35.039524,-530.808960
1070,549,Sell,GLE.PA,2013-01-07T23:00:00Z,2013-01-15T23:00:00Z,24.827003,25.989084,-637.982469
1071,463,Sell,BNP.PA,2013-01-16T23:00:00Z,2013-01-20T23:00:00Z,36.161011,36.814880,-302.741347
1072,505,Buy,GLE.PA,2013-01-16T23:00:00Z,2013-01-20T23:00:00Z,26.180767,27.119221,473.919270
1073,469,Sell,BNP.PA,2013-02-10T23:00:00Z,2013-02-17T23:00:00Z,35.467503,35.966831,-234.184832
1074,529,Buy,GLE.PA,2013-02-10T23:00:00Z,2013-02-17T23:00:00Z,25.202383,24.355783,-447.851400
1075,478,Sell,BNP.PA,2013-03-14T23:00:00Z,2013-03-18T23:00:00Z,34.865162,32.459705,1149.808446
1076,556,Buy,GLE.PA,2013-03-14T23:00:00Z,2013-03-18T23:00:00Z,23.940468,22.235283,-948.082860
1077,502,Sell,BNP.PA,2013-03-19T23:00:00Z,2013-04-01T22:00:00Z,33.478161,32.435928,523.200966
1078,585,Buy,GLE.PA,2013-03-19T23:00:00Z,2013-04-01T22:00:00Z,22.514820,21.196997,-770.926455
1079,537,Buy,BNP.PA,2013-04-04T22:00:00Z,2013-04-07T22:00:00Z,31.120264,31.037041,-44.690751
1080,655,Sell,GLE.PA,2013-04-04T22:00:00Z,2013-04-07T22:00:00Z,20.282507,20.042904,156.939965
1081,549,Buy,BNP.PA,2013-04-16T22:00:00Z,2013-04-17T22:00:00Z,30.351467,30.347507,-2.174040
1082,663,Sell,GLE.PA,2013-04-16T22:00:00Z,2013-04-17T22:00:00Z,20.106796,19.407951,463.334235
1083,548,Sell,BNP.PA,2013-04-18T22:00:00Z,2013-04-21T22:00:00Z,30.882494,30.878527,2.173916
1084,660,Buy,GLE.PA,2013-04-18T22:00:00Z,2013-04-21T22:00:00Z,19.791317,19.963036,113.334540
1085,508,Sell,BNP.PA,2013-04-23T22:00:00Z,2013-04-29T22:00:00Z,33.121502,33.533642,-209.367120
1086,615,Buy,GLE.PA,2013-04-23T22:00:00Z,2013-04-29T22:00:00Z,21.392675,22.027626,390.494865
1087,459,Buy,BNP.PA,2013-05-06T22:00:00Z,2013-05-09T22:00:00Z,35.626019,35.404102,-101.859903
1088,565,Sell,GLE.PA,2013-05-06T22:00:00Z,2013-05-09T22:00:00Z,24.072248,24.012348,33.843500
1089,468,Sell,BNP.PA,2013-05-13T22:00:00Z,2013-05-16T22:00:00Z,35.701313,36.846584,-535.986828
1090,554,Buy,GLE.PA,2013-05-13T22:00:00Z,2013-05-16T22:00:00Z,23.956440,25.158455,665.916310
1091,442,Buy,BNP.PA,2013-05-19T22:00:00Z,2013-05-20T22:00:00Z,37.016983,37.246265,101.342644
1092,530,Sell,GLE.PA,2013-05-19T22:00:00Z,2013-05-20T22:00:00Z,25.681591,25.557796,65.611350
1093,443,Buy,BNP.PA,2013-06-03T22:00:00Z,2013-06-06T22:00:00Z,37.041546,36.390549,-288.391671
1094,540,Sell,GLE.PA,2013-06-03T22:00:00Z,2013-06-06T22:00:00Z,25.137909,24.420958,387.153540
1095,478,Sell,BNP.PA,2013-06-11T22:00:00Z,2013-06-18T22:00:00Z,34.846985,35.755928,-434.474754
1096,578,Buy,GLE.PA,2013-06-11T22:00:00Z,2013-06-18T22:00:00Z,23.051859,23.335400,163.886698
1097,497,Buy,BNP.PA,2013-06-20T22:00:00Z,2013-06-24T22:00:00Z,33.344353,33.823395,238.083874
1098,614,Sell,GLE.PA,2013-06-20T22:00:00Z,2013-06-24T22:00:00Z,21.832634,21.638205,119.379406
1099,479,Sell,BNP.PA,2013-06-26T22:00:00Z,2013-07-08T22:00:00Z,34.838787,35.952454,-533.446493
1100,595,Buy,GLE.PA,2013-06-26T22:00:00Z,2013-07-08T22:00:00Z,22.318703,22.468576,89.174435
1101,446,Buy,BNP.PA,2013-07-17T22:00:00Z,2013-07-22T22:00:00Z,36.767231,37.385479,275.738608
1102,576,Sell,GLE.PA,2013-07-17T22:00:00Z,2013-07-22T22:00:00Z,23.586536,23.906532,-184.317696
1103,428,Sell,BNP.PA,2013-07-23T22:00:00Z,2013-07-29T22:00:00Z,38.716141,39.182892,-199.769428
1104,546,Buy,GLE.PA,2013-07-23T22:00:00Z,2013-07-29T22:00:00Z,24.538424,24.708548,92.887704
1105,416,Sell,BNP.PA,2013-07-30T22:00:00Z,2013-07-31T22:00:00Z,39.825703,40.738743,-379.824640
1106,547,Buy,GLE.PA,2013-07-30T22:00:00Z,2013-07-31T22:00:00Z,24.477665,27.017376,1389.221917
1107,395,Buy,BNP.PA,2013-08-01T22:00:00Z,2013-08-05T22:00:00Z,40.333405,40.198292,-53.369635
1108,508,Sell,GLE.PA,2013-08-01T22:00:00Z,2013-08-05T22:00:00Z,27.588512,27.183453,205.769972
1109,397,Buy,BNP.PA,2013-08-08T22:00:00Z,2013-08-12T22:00:00Z,40.751030,41.066292,125.159014
1110,476,Sell,GLE.PA,2013-08-08T22:00:00Z,2013-08-12T22:00:00Z,28.953558,28.471539,229.441044
1111,412,Buy,BNP.PA,2013-08-28T22:00:00Z,2013-09-01T22:00:00Z,39.625084,40.083652,188.930016
1112,500,Sell,GLE.PA,2013-08-28T22:00:00Z,2013-09-01T22:00:00Z,27.276615,27.681675,-202.530000
1113,401,Buy,BNP.PA,2013-09-08T22:00:00Z,2013-09-19T22:00:00Z,40.546314,41.565800,408.813886
1114,479,Sell,GLE.PA,2013-09-08T22:00:00Z,2013-09-19T22:00:00Z,28.682167,30.703407,-968.173960
1115,396,Sell,BNP.PA,2013-09-22T22:00:00Z,2013-09-26T22:00:00Z,41.623123,41.672256,-19.456668
1116,445,Buy,GLE.PA,2013-09-22T22:00:00Z,2013-09-26T22:00:00Z,30.330753,30.107973,-99.137100
1117,398,Buy,BNP.PA,2013-09-29T22:00:00Z,2013-10-07T22:00:00Z,40.943462,41.393837,179.249250
1118,458,Sell,GLE.PA,2013-09-29T22:00:00Z,2013-10-07T22:00:00Z,29.836584,31.104416,-580.667056
1119,363,Buy,BNP.PA,2013-10-17T22:00:00Z,2013-10-20T22:00:00Z,44.464596,44.030594,-157.542726
1120,401,Sell,GLE.PA,2013-10-17T22:00:00Z,2013-10-20T22:00:00Z,34.413738,33.794003,248.513735
1121,368,Sell,BNP.PA,2013-10-23T22:00:00Z,2013-10-24T22:00:00Z,44.374527,43.686672,253.130640
1122,406,Buy,GLE.PA,2013-10-23T22:00:00Z,2013-10-24T22:00:00Z,33.534763,33.133759,-162.807624
1123,375,Buy,BNP.PA,2013-10-29T23:00:00Z,2013-10-30T23:00:00Z,43.211727,44.661125,543.524250
1124,417,Sell,GLE.PA,2013-10-29T23:00:00Z,2013-10-30T23:00:00Z,33.016289,33.879063,-359.776758
1125,376,Sell,BNP.PA,2013-11-04T23:00:00Z,2013-11-06T23:00:00Z,43.588406,43.907764,-120.078608
1126,416,Buy,GLE.PA,2013-11-04T23:00:00Z,2013-11-06T23:00:00Z,32.688190,33.818302,470.126592
1127,369,Sell,BNP.PA,2013-11-13T23:00:00Z,2013-11-14T23:00:00Z,44.571053,44.611992,-15.106491
1128,407,Buy,GLE.PA,2013-11-13T23:00:00Z,2013-11-14T23:00:00Z,33.247173,33.599571,143.425986
1129,371,Sell,BNP.PA,2013-11-19T23:00:00Z,2013-11-24T23:00:00Z,44.145241,44.980488,-309.876637
1130,414,Buy,GLE.PA,2013-11-19T23:00:00Z,2013-11-24T23:00:00Z,32.777306,33.611725,345.449466
1131,359,Buy,BNP.PA,2013-11-26T23:00:00Z,2013-12-05T23:00:00Z,45.005051,43.400070,-576.188179
1132,405,Sell,GLE.PA,2013-11-26T23:00:00Z,2013-12-05T23:00:00Z,34.020832,32.744900,516.752460
1133,376,Sell,BNP.PA,2013-12-09T23:00:00Z,2013-12-16T23:00:00Z,43.612972,43.187164,160.103808
1134,417,Buy,GLE.PA,2013-12-09T23:00:00Z,2013-12-16T23:00:00Z,32.534271,32.056305,-199.311822
1135,364,Sell,BNP.PA,2013-12-19T23:00:00Z,2014-01-01T23:00:00Z,44.914978,45.480000,-205.668008
1136,411,Buy,GLE.PA,2013-12-19T23:00:00Z,2014-01-01T23:00:00Z,33.129704,33.636028,208.099164
1137,357,Sell,BNP.PA,2014-01-02T23:00:00Z,2014-01-05T23:00:00Z,45.594639,45.668339,-26.310900
1138,409,Buy,GLE.PA,2014-01-02T23:00:00Z,2014-01-05T23:00:00Z,33.478058,33.789951,127.564237
1139,344,Buy,BNP.PA,2014-01-06T23:00:00Z,2014-01-09T23:00:00Z,46.978523,46.970341,-2.814608
1140,393,Sell,GLE.PA,2014-01-06T23:00:00Z,2014-01-09T23:00:00Z,35.150944,35.645115,-194.209203
1141,340,Sell,BNP.PA,2014-01-20T23:00:00Z,2014-01-22T23:00:00Z,48.067623,47.887470,61.252020
1142,378,Buy,GLE.PA,2014-01-20T23:00:00Z,2014-01-22T23:00:00Z,36.090683,36.033970,-21.437514
1143,342,Sell,BNP.PA,2014-01-27T23:00:00Z,2014-02-02T23:00:00Z,47.674568,45.651958,691.732620
1144,389,Buy,GLE.PA,2014-01-27T23:00:00Z,2014-02-02T23:00:00Z,35.179298,33.198563,-770.505915
1145,347,Buy,BNP.PA,2014-02-03T23:00:00Z,2014-02-05T23:00:00Z,46.519958,48.092186,545.563116
1146,404,Sell,GLE.PA,2014-02-03T23:00:00Z,2014-02-05T23:00:00Z,34.207157,35.288666,-436.929636
1147,333,Sell,BNP.PA,2014-02-06T23:00:00Z,2014-02-09T23:00:00Z,48.730907,48.321472,136.341855
1148,386,Buy,GLE.PA,2014-02-06T23:00:00Z,2014-02-09T23:00:00Z,35.560055,35.584354,9.379414
1149,329,Sell,BNP.PA,2014-02-10T23:00:00Z,2014-02-11T23:00:00Z,49.410568,49.828194,-137.398954
1150,382,Buy,GLE.PA,2014-02-10T23:00:00Z,2014-02-11T23:00:00Z,35.859798,37.548885,645.231234
